emp_id,emp_name,emp_dob,emp_age,job_role,store_id,emp_gender,emp_rating,job_level,emp_salary
emp1081,Perceval Hafner,21-03-1964,58,store_manager,2,Male,5,1,25
emp1266,Cindy Hamblyn,21-10-1989,33,customer_assistant,25,Female,1,5,10
emp8757,Merline Bankes,06-09-1973,49,inventory_specialist,35,Female,2,1,12.5
emp5103,Dolli Cavil,05-02-1986,36,customer_assistant,11,Female,5,1,12.5
emp2528,Dreddy Croyden,30-10-1970,52,store_manager,27,Female,3,1,25
emp5970,Ed Attwater,04-03-1979,43,customer_assistant,43,Male,5,1,12.5
emp6642,Regen O'Keevan,01-08-1961,61,store_manager,16,Male,4,2,25
emp3093,Brana Sly,29-08-1970,52,store_manager,16,Female,2,1,25
emp1433,Willis Maffey,17-10-1986,36,customer_assistant,24,Male,4,2,12.5
emp2393,Filip Beange,07-11-1967,55,store_manager,8,Male,4,1,25
emp4703,Hebert Vuittet,24-03-1986,36,customer_assistant,26,Male,5,2,12.5
emp0672,Neill Fleetwood,13-05-1951,71,store_manager,3,Male,5,5,25
emp3447,Boycie Fidoe,14-05-1985,37,customer_assistant,31,Male,5,2,12.5
emp6848,Jacquelyn Cafferty,24-07-1951,71,store_manager,43,Female,5,1,25
emp5379,Clerkclaude Walesby,03-02-1951,71,store_manager,35,Male,5,1,25
emp2683,Anica McPeice,07-07-1970,52,store_manager,29,Female,5,1,25
emp2390,Cornela Semark,06-07-1960,62,store_manager,45,Female,3,1,25
emp3707,Ursa Stinton,05-10-1971,51,store_manager,35,Female,4,2,25
emp7952,Rory Endrizzi,09-09-1965,57,store_manager,7,Male,4,1,25
emp6650,Reginald Stoner,10-11-1957,65,store_manager,13,Male,3,2,25
emp5531,Frank Basey,12-01-1978,44,customer_assistant,35,Male,5,1,12.5
emp4598,Myles Pomfrett,25-02-1952,70,store_manager,30,Male,2,3,25
emp2030,Kerwinn Deem,18-12-1966,55,store_manager,22,Male,5,1,25
emp5716,Chic Smyley,16-09-1980,42,customer_assistant,30,Male,5,4,12.5
emp0251,Shurwood Laminman,21-02-1954,68,store_manager,14,Male,4,2,25
emp5154,Jim Mordey,12-08-1966,56,store_manager,12,Male,3,2,25
emp2260,Tiphanie Matteau,02-02-1969,53,store_manager,38,Female,5,1,25
emp0285,Arlana Poulsen,21-04-1965,57,store_manager,27,Female,5,1,25
emp1973,Duncan Pessold,09-11-1984,38,customer_assistant,25,Male,4,1,12.5
emp6667,Nolan Filgate,20-08-1983,39,customer_assistant,3,Male,5,1,12.5
emp0928,Keri Piotrkowski,12-09-1960,62,store_manager,12,Female,1,2,25
emp3454,Jim Dumingo,23-02-1961,61,store_manager,13,Male,5,3,25
emp2550,Blair Cawthry,13-01-1972,50,store_manager,26,Female,4,2,25
emp7737,Emilio Aldin,03-08-1958,64,store_manager,27,Male,2,3,25
emp0452,Sauncho Reinard,02-02-1951,71,store_manager,9,Male,1,1,25
emp1464,Raina Marking,24-05-1972,50,store_manager,20,Female,5,4,25
emp9899,Ketty Eastwell,24-12-1986,35,customer_assistant,38,Female,5,1,12.5
emp7449,Kristien Deboo,30-05-1989,33,customer_assistant,18,Female,3,1,10
emp5394,Fulton Pettisall,21-12-1985,36,customer_assistant,32,Male,4,3,12.5
emp3531,Desiree Louisot,22-04-1969,53,store_manager,26,Female,4,5,25
emp7121,Brig Rockingham,03-12-1981,41,customer_assistant,8,Male,4,4,12.5
emp2341,Rubina Coveney,02-04-1971,51,store_manager,33,Female,1,1,25
emp8191,Jacques Sandercroft,04-02-1974,48,inventory_specialist,19,Male,5,1,12.5
emp1770,Cinda Frede,02-02-1972,50,store_manager,23,Female,5,1,25
emp1789,Kiah Killeley,26-12-1966,55,store_manager,43,Female,3,1,25
emp1962,Nola Shuker,15-10-1973,49,inventory_specialist,12,Female,4,4,12.5
emp7659,Beauregard Reveland,07-11-1987,35,customer_assistant,18,Male,5,1,12.5
emp6104,Beth MacGhee,24-09-1968,54,store_manager,31,Female,5,1,25
emp5929,Karim Crab,15-11-1955,67,store_manager,17,Male,5,1,25
emp1874,Ellary Coppo,11-08-1971,51,store_manager,28,Male,5,1,25
emp3874,Oriana Janak,13-06-1954,68,store_manager,14,Female,4,1,25
emp6774,Gabriello Ashall,01-01-1962,60,store_manager,35,Male,5,1,25
emp0553,Zelig Costelow,31-12-1965,56,store_manager,34,Male,3,3,25
emp7292,Barb Filyukov,01-12-1964,58,store_manager,11,Female,4,3,25
emp8700,Sherwin Halstead,14-09-1982,40,customer_assistant,21,Male,5,1,12.5
emp0435,Cecil Celier,09-04-1975,47,inventory_specialist,36,Female,5,2,12.5
emp0926,Annabal Iashvili,11-01-1964,58,store_manager,22,Female,5,1,25
emp5815,Elene Delve,16-08-1967,55,store_manager,1,Female,3,5,25
emp7078,Marja Graybeal,12-07-1957,65,store_manager,9,Female,4,1,25
emp3225,Quent Savatier,05-11-1987,35,customer_assistant,14,Male,5,4,12.5
emp9000,Konstantin Hiddsley,07-01-1967,55,store_manager,32,Male,4,2,25
emp3528,Kaia Passmore,31-01-1960,62,store_manager,33,Female,4,1,25
emp2389,Olag Cooch,27-06-1978,44,customer_assistant,5,Male,5,1,12.5
emp8859,Rees Filippello,02-01-1960,62,store_manager,44,Male,4,1,25
emp8761,Ash Mollene,02-11-1951,71,store_manager,36,Male,5,2,25
emp3115,Colene Sucre,18-09-1982,40,customer_assistant,43,Female,2,2,12.5
emp6700,Casey Syddall,14-04-1991,31,customer_assistant,9,Male,5,1,10
emp8863,Paco Blucher,29-05-1957,65,store_manager,15,Male,5,3,25
emp5693,Delmor Novill,16-01-1980,42,customer_assistant,37,Male,3,1,12.5
emp4774,Jedd Gayter,18-03-1991,31,customer_assistant,29,Male,5,1,10
emp0020,Isaak Artis,27-01-1972,50,store_manager,3,Male,5,3,25
emp5052,Lorenzo Rimer,17-02-1955,67,store_manager,37,Male,5,1,25
emp9518,Edna Dunan,05-01-1951,71,store_manager,25,Female,5,2,25
emp6334,Terence Gomme,14-01-1954,68,store_manager,12,Male,5,1,25
emp9893,Nonah Melarkey,25-02-1988,34,customer_assistant,22,Female,2,1,10
emp7341,Clementia McQuorkell,11-12-1955,67,store_manager,19,Female,3,2,25
emp9847,Marie-jeanne Conahy,27-02-1955,67,store_manager,35,Female,5,2,25
emp4200,Marnia Fuchs,25-04-1981,41,customer_assistant,42,Female,1,1,12.5
emp5610,Filippo Nannini,13-03-1956,66,store_manager,44,Male,5,2,25
emp6088,Aarika Charrett,12-07-1971,51,store_manager,37,Female,5,2,25
emp9112,Judy Corley,27-06-1966,56,store_manager,38,Female,4,1,25
emp2881,Ange Morffew,07-03-1957,65,store_manager,28,Male,4,1,25
emp3992,Tally Boydell,11-07-1971,51,store_manager,22,Female,5,1,25
emp6646,Jaymie Hoyt,21-04-1966,56,store_manager,5,Male,4,1,25
emp6517,Nalani Bower,06-03-1991,31,customer_assistant,3,Female,2,2,10
emp5499,Fred Cheltnam,21-11-1956,66,store_manager,8,Female,4,1,25
emp8238,Cherye Sheringham,21-11-1954,68,store_manager,10,Female,1,2,25
emp7082,Rhett Schleicher,10-11-1973,49,inventory_specialist,34,Male,3,1,12.5
emp2232,Arnold Patifield,30-03-1979,43,customer_assistant,26,Male,4,1,12.5
emp6472,Uta Lifton,04-02-1983,39,customer_assistant,3,Female,5,1,12.5
emp4377,Abel Howson,10-12-1953,69,store_manager,44,Male,5,2,25
emp3798,Wilek Fortune,20-06-1977,45,customer_assistant,38,Male,4,2,12.5
emp5854,Spense Champness,05-01-1987,35,customer_assistant,4,Male,5,1,12.5
emp2687,Langsdon Ajsik,18-10-1987,35,customer_assistant,43,Male,5,3,12.5
emp6595,Tabbie Hartop,17-11-1961,61,store_manager,27,Male,4,2,25
emp8047,Timofei Bukac,14-07-1959,63,store_manager,32,Male,5,1,25
emp0954,Guntar Abramamovh,09-04-1983,39,customer_assistant,37,Male,3,1,12.5
emp4011,Alvie Damarell,20-10-1974,48,inventory_specialist,6,Male,1,1,12.5
emp6881,Noland Follen,19-04-1964,58,store_manager,30,Male,5,1,25
emp7450,Wesley Wellman,16-07-1961,61,store_manager,9,Male,5,1,25
emp2495,Rupert Khomishin,23-07-1977,45,customer_assistant,20,Male,1,1,12.5
emp0913,Yale Sabin,10-12-1976,45,customer_assistant,40,Male,5,2,12.5
emp8154,Yolanthe Thunnercliffe,17-07-1967,55,store_manager,37,Female,4,1,25
emp5118,Chadd Markushkin,26-02-1958,64,store_manager,44,Male,5,1,25
emp3326,Brent Ast,06-02-1985,37,customer_assistant,2,Male,1,3,12.5
emp3439,Ibby Guillerman,19-01-1986,36,customer_assistant,45,Female,4,5,12.5
emp6420,Raquela Charlick,27-10-1984,38,customer_assistant,12,Female,5,1,12.5
emp9272,Sunny Grieve,03-11-1983,39,customer_assistant,44,Male,4,2,12.5
emp6521,Hillary Deniso,24-05-1989,33,customer_assistant,37,Female,4,2,10
emp7300,Port Asher,14-09-1954,68,store_manager,24,Male,4,4,25
emp6610,Nonah Bolin,12-12-1964,57,store_manager,11,Female,1,1,25
emp5438,Corabelle Margaret,27-12-1960,61,store_manager,2,Female,4,3,25
emp6870,Oren Mcimmie,10-01-1972,50,store_manager,26,Male,5,2,25
emp8862,Marchelle Bontein,09-04-1953,69,store_manager,33,Female,5,1,25
emp7928,Francois Gaskin,12-05-1971,51,store_manager,13,Male,5,1,25
emp1550,Lyn Hetterich,09-07-1955,67,store_manager,18,Male,4,5,25
emp0931,Davon Huard,02-12-1964,58,store_manager,10,Male,5,1,25
emp5572,Mallissa Pechell,24-08-1971,51,store_manager,44,Female,4,1,25
emp6824,Chauncey Heinke,09-09-1954,68,store_manager,19,Male,5,5,25
emp1858,Jed Lawlie,26-06-1958,64,store_manager,38,Male,5,3,25
emp0197,Westbrook Mathews,20-03-1983,39,customer_assistant,34,Male,5,1,12.5
emp8822,Inigo Knight,21-09-1974,48,inventory_specialist,10,Male,5,1,12.5
emp0208,Seward Candlish,03-06-1983,39,customer_assistant,45,Male,5,3,12.5
emp8886,Joellen Schanke,28-06-1980,42,customer_assistant,25,Female,5,2,12.5
emp0208,Stevy Matuska,02-12-1955,67,store_manager,17,Male,5,3,25
emp3041,Kin Gregs,01-02-1956,66,store_manager,23,Male,5,1,25
emp5368,Analise McKyrrelly,17-03-1987,35,customer_assistant,35,Female,5,3,12.5
emp8847,Brucie Linnell,26-04-1974,48,inventory_specialist,42,Male,5,4,12.5
emp6297,Heda Badder,16-07-1967,55,store_manager,27,Female,3,1,25
emp0686,Aurie Josiah,12-11-1989,33,customer_assistant,40,Female,5,1,10
emp8337,Adler Overton,30-07-1961,61,store_manager,9,Male,4,5,25
emp7596,Jennette Klesel,10-03-1989,33,customer_assistant,14,Female,5,2,10
emp1655,Dominic Gerrell,30-11-1974,48,inventory_specialist,9,Male,5,4,12.5
emp8141,Jan Brou,18-02-1962,60,store_manager,29,Female,5,5,25
emp9890,Hermine Rapp,20-06-1991,31,customer_assistant,32,Female,4,5,10
emp3571,Tori La Grange,10-04-1962,60,store_manager,39,Female,5,1,25
emp0033,Thacher Meijer,01-03-1979,43,customer_assistant,7,Male,5,4,12.5
emp9897,Merrill Codlin,24-09-1954,68,store_manager,2,Female,5,5,25
emp1634,Ferne Garber,11-12-1965,57,store_manager,4,Female,1,2,25
emp6143,Stanford Coplestone,15-08-1979,43,customer_assistant,29,Male,4,4,12.5
emp0533,Merwin Joris,10-02-1969,53,store_manager,33,Male,5,2,25
emp2017,Darwin Jewiss,22-11-1962,60,store_manager,20,Male,5,1,25
emp8218,Debbie Poytress,31-05-1957,65,store_manager,10,Female,5,4,25
emp7210,Venus Mushart,12-02-1959,63,store_manager,42,Female,5,1,25
emp4657,Edwina Dinsdale,25-11-1977,45,customer_assistant,6,Female,4,1,12.5
emp4896,Dulce Crossthwaite,10-08-1954,68,store_manager,39,Female,3,1,25
emp0995,Morey Jaquemar,02-11-1953,69,store_manager,26,Male,5,1,25
emp5642,Roze Houdmont,21-11-1986,36,customer_assistant,10,Female,5,2,12.5
emp6915,Spencer Danes,20-09-1977,45,customer_assistant,20,Male,5,2,12.5
emp5452,Kerk Boissieux,17-02-1956,66,store_manager,39,Male,5,1,25
emp3976,Dore Binyon,03-07-1986,36,customer_assistant,2,Female,4,1,12.5
emp5067,Gearalt Neylon,02-10-1955,67,store_manager,42,Male,5,3,25
emp2001,Abbe Woolatt,01-03-1982,40,customer_assistant,18,Male,3,4,12.5
emp1444,Gregorio Smitherman,06-08-1969,53,store_manager,25,Male,5,1,25
emp1050,Salomo Brushfield,20-09-1990,32,customer_assistant,45,Male,3,1,10
emp4186,Allegra Wormstone,20-11-1960,62,store_manager,44,Female,5,1,25
emp3963,Elwyn Vasyutkin,15-07-1990,32,customer_assistant,21,Male,4,1,10
emp8638,Ketti McTague,03-04-1987,35,customer_assistant,42,Female,4,1,12.5
emp4200,Tedd Parkinson,27-11-1971,51,store_manager,25,Male,2,1,25
emp7127,Wylma Corfield,21-06-1951,71,store_manager,2,Female,5,2,25
emp3576,Celie Paulsson,27-04-1982,40,customer_assistant,39,Female,4,1,12.5
emp2575,Carlen MacHarg,03-02-1987,35,customer_assistant,42,Female,4,1,12.5
emp6246,Katee Wattins,14-10-1956,66,store_manager,21,Female,5,1,25
emp9888,Vivian Strathe,15-06-1971,51,store_manager,12,Female,5,2,25
emp9231,Minor Postlewhite,06-07-1983,39,customer_assistant,36,Male,4,1,12.5
emp2443,Marwin Chrstine,13-02-1967,55,store_manager,36,Male,4,1,25
emp6079,Anson Trenbey,24-12-1959,62,store_manager,15,Male,5,1,25
emp0760,Putnam Netherclift,31-05-1980,42,customer_assistant,19,Male,5,1,12.5
emp0326,Andrea Jancey,16-12-1955,66,store_manager,11,Male,1,1,25
emp3935,Hazlett Worshall,19-09-1961,61,store_manager,31,Male,4,3,25
emp5120,Devlen McGorley,26-02-1951,71,store_manager,24,Male,5,1,25
emp1188,Em Hammand,08-08-1959,63,store_manager,44,Male,5,3,25
emp3867,Nissy Licari,26-09-1957,65,store_manager,1,Female,5,3,25
emp3958,Mufi Basset,02-03-1954,68,store_manager,36,Female,5,1,25
emp1864,Shem Lanfer,02-08-1951,71,store_manager,3,Male,2,4,25
emp4160,Liane Dilleston,02-05-1959,63,store_manager,8,Female,1,1,25
emp1366,Cynde Bramwich,27-11-1952,70,store_manager,34,Female,4,2,25
emp2685,Wendi Lamond,23-06-1982,40,customer_assistant,45,Female,4,3,12.5
emp6414,Roarke Pearle,11-09-1960,62,store_manager,5,Male,4,1,25
emp7737,Guenna Newtown,22-12-1965,56,store_manager,21,Female,1,2,25
emp5390,Oralee Spat,09-11-1977,45,customer_assistant,1,Female,4,4,12.5
emp5530,Marc Lathwell,29-01-1954,68,store_manager,22,Male,2,1,25
emp1215,Frankie Arbuckel,03-05-1982,40,customer_assistant,16,Male,4,1,12.5
emp7292,Meagan Laminman,14-05-1969,53,store_manager,22,Female,3,5,25
emp0628,Orren Ovitts,19-05-1966,56,store_manager,24,Male,2,1,25
emp2292,Carr Veld,09-10-1978,44,customer_assistant,36,Male,5,4,12.5
emp9329,Ellette Yell,09-11-1987,35,customer_assistant,44,Female,5,1,12.5
emp4168,Gaile Hawley,22-07-1984,38,customer_assistant,21,Male,4,1,12.5
emp9362,Colin Oxe,01-04-1981,41,customer_assistant,27,Male,4,5,12.5
emp0886,Ede Castagna,21-06-1954,68,store_manager,25,Female,5,3,25
emp4551,Fredi Lynett,10-05-1983,39,customer_assistant,27,Female,3,1,12.5
emp0428,Isador Corhard,22-07-1959,63,store_manager,21,Male,4,1,25
emp3610,Vida Bourrel,18-04-1981,41,customer_assistant,19,Female,5,1,12.5
emp3499,Garwood Hardstaff,17-09-1967,55,store_manager,39,Male,5,2,25
emp0266,Kenyon Hellmer,21-06-1969,53,store_manager,13,Male,5,2,25
emp0557,Clarita Ribey,21-04-1978,44,customer_assistant,10,Female,5,2,12.5
emp9308,Amery Fox,26-04-1956,66,store_manager,25,Male,2,2,25
emp5810,Josias Tring,23-01-1964,58,store_manager,17,Male,5,1,25
emp5392,Jolie Tyrone,29-08-1963,59,store_manager,23,Female,3,1,25
emp3034,Alexio Arnson,12-06-1967,55,store_manager,37,Male,5,4,25
emp7495,Lydon Murrow,15-03-1984,38,customer_assistant,7,Male,4,4,12.5
emp8215,Siusan Hilliam,03-02-1988,34,customer_assistant,34,Female,2,2,10
emp0790,Dot Victory,22-03-1986,36,customer_assistant,39,Female,4,2,12.5
emp5101,Bondy Cahalin,21-08-1971,51,store_manager,28,Male,4,2,25
emp5898,Stanislas Jorry,03-12-1988,34,customer_assistant,44,Male,3,3,10
emp1797,Leeann Espine,08-07-1988,34,customer_assistant,16,Female,3,2,10
emp8451,Ola McEvay,14-10-1986,36,customer_assistant,21,Female,5,1,12.5
emp5238,Allen Tomaskunas,18-04-1991,31,customer_assistant,11,Male,2,1,10
emp9124,Brit Vernon,26-11-1954,68,store_manager,38,Female,5,1,25
emp5959,Charles Jeffcock,14-02-1965,57,store_manager,28,Male,5,1,25
emp9250,Mara Matt,30-08-1954,68,store_manager,9,Female,4,3,25
emp2451,Claudianus Rushmere,04-07-1984,38,customer_assistant,2,Male,5,4,12.5
emp8085,Melicent Monkman,04-06-1962,60,store_manager,19,Female,5,1,25
emp7801,Emlynn Dissman,28-06-1960,62,store_manager,8,Female,5,1,25
emp4072,Drud Lambot,30-06-1969,53,store_manager,37,Male,5,2,25
emp0879,Eldridge Lowes,19-01-1989,33,customer_assistant,19,Male,5,2,10
emp7237,Lorne Burgh,08-09-1982,40,customer_assistant,16,Male,5,1,12.5
emp7949,Graehme Kettow,13-08-1965,57,store_manager,16,Male,4,2,25
emp8394,Blanca Earingey,17-07-1979,43,customer_assistant,41,Female,4,3,12.5
emp5583,Roderic Maps,05-03-1976,46,inventory_specialist,1,Male,5,5,12.5
emp2349,Loy Udale,11-05-1982,40,customer_assistant,21,Male,4,2,12.5
emp8848,Channa Lissimore,08-09-1955,67,store_manager,3,Female,1,3,25
emp2360,Janie Carbry,02-07-1957,65,store_manager,40,Female,4,5,25
emp9852,Freddy Dunphie,23-01-1952,70,store_manager,33,Female,4,2,25
emp7449,Kerstin Ifill,22-03-1963,59,store_manager,37,Female,5,4,25
emp2312,Elmira Human,27-11-1966,56,store_manager,32,Female,3,1,25
emp1792,Martha Girkin,30-06-1956,66,store_manager,36,Female,5,1,25
emp2733,Lois Beushaw,06-08-1973,49,inventory_specialist,35,Female,3,1,12.5
emp4293,Rodd Donhardt,13-08-1973,49,inventory_specialist,29,Male,5,3,12.5
emp6763,Bridgette Petrelli,25-08-1981,41,customer_assistant,10,Female,5,2,12.5
emp1148,Clemmy Everton,05-03-1978,44,customer_assistant,17,Female,2,1,12.5
emp0856,Caz Bagnell,27-12-1955,66,store_manager,19,Male,2,2,25
emp6573,Wenona Webber,23-10-1977,45,customer_assistant,3,Female,3,1,12.5
emp8323,Carolin Boosey,22-08-1964,58,store_manager,45,Female,5,2,25
emp5590,Fredrika Broadbent,29-06-1974,48,inventory_specialist,24,Female,3,1,12.5
emp8435,Marlie Purkins,23-01-1973,49,inventory_specialist,3,Female,2,3,12.5
emp4380,Coretta Bugden,28-04-1989,33,customer_assistant,13,Female,1,1,10
emp4607,Nan Liddyard,16-03-1973,49,inventory_specialist,26,Female,2,2,12.5
emp0987,Donnell Sarfat,17-08-1987,35,customer_assistant,24,Male,3,1,12.5
emp3125,Minny Simeone,30-09-1983,39,customer_assistant,45,Female,5,2,12.5
emp4635,Alon Pimbley,28-12-1970,51,store_manager,36,Male,4,5,25
emp2493,Marleah Axtens,26-09-1986,36,customer_assistant,45,Female,5,3,12.5
emp9511,Jayson Somersett,19-02-1963,59,store_manager,16,Male,5,1,25
emp0023,Sully Commin,19-02-1963,59,store_manager,26,Male,5,2,25
emp1408,Arel Lillistone,07-10-1963,59,store_manager,30,Male,4,1,25
emp9011,Jehanna Synder,01-11-1962,60,store_manager,18,Female,5,3,25
emp5450,Donny Georgi,22-07-1988,34,customer_assistant,40,Male,5,2,10
emp6361,Floris Iceton,28-03-1961,61,store_manager,9,Female,5,4,25
emp8515,Corbett Scimoni,15-08-1976,46,inventory_specialist,26,Male,5,1,12.5
emp0005,Ganny Finlason,21-04-1961,61,store_manager,32,Male,4,1,25
emp7697,Marje Belcham,04-08-1961,61,store_manager,10,Female,4,1,25
emp9519,Keriann Gowling,12-09-1989,33,customer_assistant,26,Female,5,1,10
emp3863,Zachary Hallowell,13-11-1969,53,store_manager,2,Male,4,1,25
emp9444,Lanny Merring,11-10-1957,65,store_manager,44,Male,3,1,25
emp0694,Dora Spikeings,09-04-1988,34,customer_assistant,29,Female,5,2,10
emp0217,Chet Cuniffe,11-08-1967,55,store_manager,6,Male,5,2,25
emp9102,Kaiser Michallat,26-11-1985,37,customer_assistant,35,Male,4,1,12.5
emp7012,Aurore Bolstridge,08-08-1964,58,store_manager,18,Female,5,2,25
emp0177,Ulberto Ivanishev,17-10-1989,33,customer_assistant,44,Male,2,1,10
emp2782,Rainer Testin,25-07-1971,51,store_manager,26,Male,2,1,25
emp8730,Pammi Shovelin,07-08-1963,59,store_manager,30,Female,4,2,25
emp0435,Herschel Maleney,23-08-1954,68,store_manager,29,Male,4,5,25
emp8304,Brittne Rubinov,13-04-1976,46,inventory_specialist,23,Female,2,2,12.5
emp9175,Hobie Barniss,06-07-1987,35,customer_assistant,41,Male,3,3,12.5
emp8263,Consalve Bradley,31-03-1982,40,customer_assistant,29,Male,5,1,12.5
emp3329,Minnaminnie Yankin,14-12-1977,44,customer_assistant,43,Female,3,3,12.5
emp5905,Tabbie Gillings,08-01-1956,66,store_manager,45,Male,5,5,25
emp6737,Booth Exrol,31-03-1955,67,store_manager,1,Male,5,3,25
emp7618,Alister Sheringham,15-02-1978,44,customer_assistant,7,Male,5,3,12.5
emp5481,Pattie Gipson,22-04-1957,65,store_manager,23,Male,5,1,25
emp5469,Dion Jakubowicz,14-08-1973,49,inventory_specialist,5,Female,1,3,12.5
emp2599,Osbourn Meynell,15-11-1971,51,store_manager,19,Male,1,1,25
emp0484,Griffy Dowles,27-09-1978,44,customer_assistant,27,Male,2,1,12.5
emp8401,Harriot Iredell,30-11-1952,70,store_manager,40,Female,5,1,25
emp8767,Pier Evershed,01-06-1985,37,customer_assistant,3,Female,4,1,12.5
emp7290,Rafaello Stamp,16-07-1963,59,store_manager,27,Male,4,1,25
emp8504,Joel Gatehouse,15-06-1974,48,inventory_specialist,7,Male,4,5,12.5
emp6902,Nola Sumpner,08-11-1963,59,store_manager,43,Female,4,4,25
emp6877,Mal Fyndon,06-02-1959,63,store_manager,13,Male,3,2,25
emp4345,Werner Juliano,05-09-1981,41,customer_assistant,38,Male,5,1,12.5
emp8983,Fons Oxbie,15-09-1979,43,customer_assistant,21,Male,5,2,12.5
emp5509,Emanuele Liell,19-06-1961,61,store_manager,22,Male,3,1,25
emp8698,Mendie Scoates,22-09-1974,48,inventory_specialist,33,Male,3,1,12.5
emp1246,Hayyim Koppes,24-07-1985,37,customer_assistant,13,Male,5,1,12.5
emp1041,Danie Igonet,10-11-1983,39,customer_assistant,4,Male,3,1,12.5
emp4530,Romy Van Haeften,03-07-1952,70,store_manager,1,Female,5,1,25
emp2968,Letisha McRill,10-03-1955,67,store_manager,40,Female,2,4,25
emp2499,Marchelle Hansard,29-11-1956,66,store_manager,38,Female,5,3,25
emp3126,Rossie Duigenan,21-04-1977,45,customer_assistant,11,Male,5,1,12.5
emp3730,Fidel Landsbury,21-08-1989,33,customer_assistant,12,Male,4,1,10
emp8548,Langston Dalton,01-05-1954,68,store_manager,12,Male,5,1,25
emp5628,Melisandra De Pero,15-01-1980,42,customer_assistant,11,Female,4,1,12.5
emp8864,Theresina Biffen,15-09-1991,31,customer_assistant,1,Female,1,2,10
emp5107,Christan Arrigucci,07-01-1959,63,store_manager,23,Female,4,1,25
emp0835,Pat Tarrier,16-07-1989,33,customer_assistant,35,Female,5,1,10
emp7252,Coop Marshman,27-04-1954,68,store_manager,9,Male,5,1,25
emp3443,Emerson Goodnow,19-11-1983,39,customer_assistant,30,Male,2,3,12.5
emp4790,Lizette Feldberger,10-10-1965,57,store_manager,26,Female,5,2,25
emp1596,Bev Wivell,26-11-1988,34,customer_assistant,13,Female,5,1,10
emp6715,Salmon Bruck,04-06-1986,36,customer_assistant,1,Male,5,1,12.5
emp5936,Theodor Longhorne,13-07-1953,69,store_manager,4,Male,5,2,25
emp5602,Wye Creagh,07-11-1988,34,customer_assistant,5,Male,3,2,10
emp2123,Ethel Kealy,20-07-1988,34,customer_assistant,31,Female,4,1,10
emp6527,Ansley Blondel,24-09-1951,71,store_manager,12,Female,5,1,25
emp5700,Hastie Catherall,21-12-1989,32,customer_assistant,42,Male,4,4,10
emp1146,Morgan Kelly,20-04-1983,39,customer_assistant,37,Female,2,1,12.5
emp1880,Mora Mixter,25-11-1971,51,store_manager,8,Female,5,1,25
emp2277,Emyle Chaundy,17-06-1953,69,store_manager,5,Female,5,2,25
emp7379,Babbette Whiteley,09-04-1953,69,store_manager,20,Female,5,2,25
emp6658,Rosalia Warwicker,14-12-1985,36,customer_assistant,23,Female,4,2,12.5
